pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,st_teff
"K2-408 b","K2-408",20.97895900000,1.67700000,,5335.00
"Kepler-172 b","Kepler-172",2.94030900000,2.35000000,,5526.00
"Kepler-235 b","Kepler-235",3.34022200000,2.23000000,,4255.00
"Kepler-995 b","Kepler-995",28.26731672000,2.70000000,,5206.00
"Kepler-142 b","Kepler-142",2.02415200000,1.99000000,,5790.00
"Kepler-54 c","Kepler-54",12.07172490000,1.23000000,,3705.00
"Kepler-389 b","Kepler-389",3.24410700000,1.51000000,,5376.00
"Kepler-1557 b","Kepler-1557",3.74032496000,1.53000000,,6099.00
"TIC 38825265 b","TIC 38825265",3.31336980985,2.18869476,,4375.52
"KMT-2023-BLG-0548L b","KMT-2023-BLG-0548L",,,1086.97315194,
"MOA-2010-BLG-328L b","MOA-2010-BLG-328L",,,9.20000000,
"Kepler-1686 b","Kepler-1686",9.30987000000,1.42553017,,5714.96
"K2-226 b","K2-226",3.27109000000,1.53899305,,5288.00
"KMT-2021-BLG-1253L b","KMT-2021-BLG-1253L",,,19.05000000,
"Kepler-1614 b","Kepler-1614",3.94661410000,1.49000000,,5121.00
"Kepler-306 e","Kepler-306",44.84097500000,2.27000000,,4954.00
"HD 217786 c","HD 217786",2.52221000000,,7.31005336,
"TOI-3819 b","TOI-3819",3.24431410000,13.13692538,352.78953177,5859.00
"Kepler-364 b","Kepler-364",25.74571800000,1.55000000,,6108.00
"Kepler-265 e","Kepler-265",67.83102400000,2.59000000,,5835.00
"Kepler-645 b","Kepler-645",3.27582262100,2.10000000,,6170.00
"Kepler-69 b","Kepler-69",13.72234100000,2.24000000,,5638.00
"HD 167768 b","HD 167768",20.65320000000,,270.15414595,4851.00
"YZ Cet b","YZ Cet",2.02087000000,,0.70000000,3151.00
"Kepler-280 b","Kepler-280",2.13954200000,1.45000000,,5744.00
"KOI-351 g","KOI-351",210.73514000000,,15.00000000,
"Kepler-1577 b","Kepler-1577",6.30560247000,1.13000000,,4862.00
"Kepler-20 f","Kepler-20",19.57832800000,0.95200000,1.40000000,5495.00
"HAT-P-27 b","HAT-P-27",3.03957700000,11.43000000,197.05000000,5316.00
"HD 156668 b","HD 156668",4.64550000000,,4.15000000,4850.00
"K2-19 b","K2-19",7.91930000000,7.00000000,30.80000000,5322.00
"Kepler-764 b","Kepler-764",7.33683936000,1.64000000,,5557.00
"HD 10180 e","HD 10180",49.74800000000,,25.58531500,5911.00
"Kepler-1785 b","Kepler-1785",19.58550072000,2.70422447,,5618.00
"Kepler-1405 b","Kepler-1405",28.22741840000,3.96000000,,5925.00
"Kepler-255 d","Kepler-255",1.04562265800,1.32000000,,5431.00
"USco CTIO 108 b","USco CTIO 108",,,4449.62000000,2700.00
"Kepler-1445 b","Kepler-1445",10.60052251000,0.96000000,,6150.00
"TOI-6478 b","TOI-6478",34.00501900000,4.60000000,,3230.00
"WASP-163 b","WASP-163",1.60968840000,13.47321800,594.34210000,5500.00
"TOI-2158 b","TOI-2158",8.60077000000,10.76062147,260.61929374,5673.00
"TOI-5153 b","TOI-5153",20.33003000000,11.88151954,1036.12060682,6300.00
"HATS-41 b","HATS-41",4.19364900000,14.90797000,3082.95100000,6424.00
"WASP-176 b","WASP-176",3.89905200000,16.86954500,271.74465000,5941.00
"HAT-P-25 b","HAT-P-25",3.65281514000,12.72221500,180.84527000,5519.00
"Kepler-1281 b","Kepler-1281",3.11602791000,1.64000000,,5353.00
"GJ 328 c","GJ 328",241.80000000000,,21.40000000,3897.00
"Kepler-170 b","Kepler-170",7.93059200000,3.20000000,,5679.00
"Kepler-902 b","Kepler-902",40.10995470000,2.54000000,,5647.00
"K2-181 b","K2-181",6.89410000000,2.69000000,,5528.00
"Kepler-162 c","Kepler-162",19.44635500000,3.03000000,,5816.00
"Kepler-1194 b","Kepler-1194",16.22371307000,1.51000000,,5590.00
"Kepler-57 c","Kepler-57",11.60000000000,2.19600000,6.86000000,5187.90
"Kepler-1887 b","Kepler-1887",19.94750023000,2.92454357,,5749.00
"TOI-6041 b","TOI-6041",26.04945000000,4.55000000,28.90000000,5445.00
"K2-129 b","K2-129",8.23949300000,1.04000000,,3459.09
"Kepler-903 c","Kepler-903",62.92285570000,2.53000000,,5682.00
"HD 103891 b","HD 103891",1919.00000000000,,457.67290608,6072.00
"HD 216520 c","HD 216520",154.43000000000,,9.44000000,5103.00
"HD 34445 g","HD 34445",5700.00000000000,,120.60000000,5836.00
"Kepler-1237 b","Kepler-1237",84.57332260000,2.86000000,,5472.00
"WTS-1 b","WTS-1",3.35205700000,16.70000000,1274.44000000,6250.00
"gam1 Leo b","gam1 Leo",428.50000000000,,2790.43000000,4330.00
"TIC 88785435 b","TIC 88785435",10.50884300000,5.03000000,,3998.00
"HIP 8152 c","HIP 8152",19.60562000000,2.52442508,10.70000000,5618.00
"Kepler-406 c","Kepler-406",4.62332000000,0.85000000,2.71000000,5538.00
"HD 109271 b","HD 109271",7.85430000000,,17.16200000,5783.00
"Kepler-1434 b","Kepler-1434",8.05333618000,1.11000000,,6291.00
"Kepler-80 d","Kepler-80",3.07222000000,1.53000000,6.75000000,4540.00
"Kepler-1199 b","Kepler-1199",15.04471980000,1.15000000,,5889.00
"Kepler-625 c","Kepler-625",4.16536510000,1.05000000,,5789.00
"TOI-2373 b","TOI-2373",13.33668000000,10.42435205,2955.80418510,5651.00
"GJ 1061 c","GJ 1061",6.68210000000,,1.81000000,2953.00
"Kepler-448 c","KOI-12",2500.00000000000,,6992.26000000,
"Kepler-968 b","Kepler-968",3.69298372800,2.00000000,,4598.00
"TOI-4311 c","TOI-4311",15.07042500000,2.47000000,13.58000000,5063.00
"Kepler-610 c","Kepler-610",151.86392000000,3.30000000,,5943.00
"HD 47186 c","HD 47186",1353.60000000000,,111.42000000,
"HD 144899 b","HD 144899",40.43914000000,,20.34101805,
"WASP-42 b","WASP-42",4.98168190000,12.57649800,167.49641000,5315.00
"Kepler-1383 b","Kepler-1383",13.90935830000,1.41000000,,6370.00
"Kepler-1449 b","Kepler-1449",13.22745280000,1.68000000,,5979.00
"Kepler-1698 b","Kepler-1698",1.21070000000,1.07315686,,4975.03
"Kepler-49 b","Kepler-49",7.20000000000,2.57900000,9.77000000,4095.60
"TOI-2803 A b","TOI-2803 A",1.96229325000,18.11371281,309.88269682,6280.00
"TOI-1288 b","TOI-1288",2.69982790000,4.96846551,44.10000000,5388.00
"K2-247 b","K2-247",2.25021000000,2.12000000,,4667.00
"HD 107148 c","HD 107148",18.32670000000,,19.89605828,5752.92
"Kepler-791 b","Kepler-791",14.55397590000,3.05000000,,6383.00
"Kepler-150 b","Kepler-150",3.42805400000,1.25000000,,5560.00
"HD 48948 c","HD 48948",38.06000000000,,7.27000000,4593.00
"Kepler-180 c","Kepler-180",41.88577500000,3.01000000,,5731.00
"Kepler-754 b","Kepler-754",14.55962370000,2.01000000,,5935.00
"HAT-P-62 b","HAT-P-62",2.64532350000,12.02723629,241.86741773,5629.00
"NGTS-5 b","NGTS-5",3.35698660000,12.73342400,72.78307000,4987.00
"Kepler-62 e","Kepler-62",122.38740000000,1.61000000,36.00000000,4925.00
"K2-117 b","K2-117",1.29160000000,2.03000000,,3778.00
"WASP-190 b","WASP-190",5.36775300000,12.89035000,317.83000000,6400.00
"WASP-92 b","WASP-92",2.17467420000,16.37634900,255.85315000,6280.00
"TOI-5532 b","TOI-5532",5.65396594310,2.52763693,,4208.45
"HD 86081 b","HD 86081",2.13784310000,,470.38840000,5939.00
"KMT-2023-BLG-0416L b","KMT-2023-BLG-0416L",,,13.03096469,
"OGLE-2017-BLG-0173L b","OGLE-2017-BLG-0173L",,,3.26900000,
"Kepler-940 b","Kepler-940",59.62252570000,3.34000000,,5769.00
"Kepler-10 b","Kepler-10",0.83749070000,1.47000000,3.24000000,5708.00
"TOI-262 b","TOI-262",11.14529000000,2.07000000,,5310.00
"Kepler-922 b","Kepler-922",0.93846683200,1.42000000,,5671.00
"HD 19994 b","HD 19994",466.20000000000,,435.41000000,6188.00
"TOI-2570 b","TOI-2570",2.98876150000,13.64132951,260.61929374,5771.00
"Kepler-232 b","Kepler-232",4.43122200000,3.08000000,,5847.00
"Kepler-238 d","Kepler-238",13.23354900000,3.07000000,,5751.00
"Kepler-1491 c","Kepler-1491",61.56976500000,2.44000000,,5626.00
"TOI-763 c","TOI-763",12.27370000000,2.63000000,9.32000000,5450.00
"Kepler-863 b","Kepler-863",15.59461874000,2.90000000,,5678.00
"Kepler-1219 b","Kepler-1219",16.10467749000,2.12000000,,5944.00
"WASP-130 b","WASP-130",11.55098000000,9.97601000,390.93090000,5625.00
"KMT-2019-BLG-1552L b","KMT-2019-BLG-1552L",,,1287.20504835,
"Kepler-1053 b","Kepler-1053",2.41435165400,0.98000000,,4529.00
"K2-292 b","K2-292",16.98410000000,2.63000000,24.50000000,5725.00
"K2-116 b","K2-116",4.65541100000,0.69000000,,4348.35
"WASP-161 b","WASP-161",5.40604250000,12.81188700,791.39670000,6400.00
"Kepler-197 c","Kepler-197",10.34969500000,1.23000000,,6004.00
"Kepler-518 b","Kepler-518",8.51203587700,2.11000000,,5842.00
"Kepler-544 b","Kepler-544",21.41616926000,2.12000000,,6206.00
"K2-387 b","K2-387",28.73532700000,7.32200000,,3572.00
"Kepler-608 b","Kepler-608",6.41251503700,3.64000000,,5820.00
"K2-370 b","K2-370",2.14080930000,2.67000000,11.10000000,5662.00
"TOI-3980 b","TOI-3980",3.60892540000,14.45958510,187.51876013,5840.00
"Kepler-24 e","Kepler-24",18.99835500000,2.78000000,,5897.00
"Kepler-47 b","Kepler-47",49.46430000000,3.05000000,2.07000000,
"Kepler-1985 b","Kepler-1985",3.42064689000,2.27000000,,5370.00
"Kepler-125 b","Kepler-125",4.16438900000,2.37000000,,3810.00
"OGLE-2012-BLG-0563L b","OGLE-2012-BLG-0563L",,,120.00000000,
"Kepler-1809 b","Kepler-1809",3.75729990000,1.51300000,,4901.00
"Kepler-953 c","Kepler-953",9.10967112000,1.19000000,,5416.00
"Kepler-199 b","Kepler-199",23.63760400000,3.11000000,,5644.00
"GJ 849 c","GJ 849",5990.00000000000,,314.65012293,3467.00
"KMT-2022-BLG-0440L b","KMT-2022-BLG-0440L",,,15.40000000,
"Kepler-152 c","Kepler-152",88.25505500000,2.39000000,,5088.00
"TIC 393818343 b","TIC 393818343",16.24921000000,12.18416202,1379.37528638,5756.00
"Kepler-1514 c","Kepler-1514",10.51418100000,1.17582410,,6145.00
"TOI-4214 b","TOI-4214",3.49138850000,10.68215861,165.27077164,6370.00
"Kepler-616 d","Kepler-616",51.06740189000,2.65300000,,6004.00
"Kepler-1962 b","Kepler-1962",7.99145984600,1.21463929,,5700.00
"WASP-106 b","WASP-106",9.28969000000,12.10569916,613.40882551,6002.00
"OGLE-2019-BLG-0249L b","OGLE-2019-BLG-0249L",,,2262.93825784,
"Kepler-1893 b","Kepler-1893",4.17936992600,1.70557445,,5633.00
"Kepler-1491 b","Kepler-1491",16.58617620000,1.51000000,,5728.00
"OGLE-2017-BLG-1237L b","OGLE-2017-BLG-1237L",,,1207.74794660,
"Kepler-1883 b","Kepler-1883",103.42700200000,3.25107395,,6208.00
"TOI-1739 b","TOI-1739",8.30334140600,1.94600000,,4814.00
"Kepler-527 b","Kepler-527",13.28535633000,2.84000000,,6388.00
"TOI-628 b","TOI-628",3.40956750000,11.88154000,2011.86390000,6250.00
"Kepler-1791 b","Kepler-1791",7.72086000400,3.12103321,,5887.00
"Kepler-1399 b","Kepler-1399",1.63865305800,1.25000000,,5735.00
"HD 20794 b","HD 20794",18.31400000000,,2.15000000,5368.00
"KOI-3503 b","KOI-3503",21.18500000000,1.19000000,9.20000000,6001.00
"GJ 667 C c","GJ 667 C",28.14000000000,,3.80000000,3350.00
"HD 28254 b","HD 28254",1333.00000000000,,1207.74794660,
"TOI-257 b","TOI-257",18.38818000000,7.16253867,43.86032017,6095.00
"HD 34445 d","HD 34445",117.87000000000,,30.70000000,5836.00
"KMT-2021-BLG-1077L c","KMT-2021-BLG-1077L",,,79.45710175,
"GJ 251 b","GJ 251",14.23700000000,,3.85000000,3342.00
"HAT-P-31 b","HAT-P-31",5.00542000000,12.21781000,721.47410000,6065.00
"Kepler-217 d","Kepler-217",3.88689525000,1.32000000,,6341.00
"DMPP-1 d","DMPP-1",3.14170000000,,4.72000000,
"Kepler-811 b","Kepler-811",23.58447697000,2.70000000,,5747.00
"OGLE2-TR-L9 b","OGLE2-TR-L9",2.48553350000,18.04600000,1430.17500000,6933.00
"Kepler-1954 b","Kepler-1954",5.88343000400,1.80235934,,5840.00
"TOI-4600 c","TOI-4600",482.81910000000,9.42000000,2946.26933289,5170.00
"TOI-2524 b","TOI-2524",7.18585000000,11.20898070,203.41018048,5831.00
"HD 96167 b","HD 96167",498.04000000000,,227.88411000,5733.00
"OGLE-2017-BLG-0604L b","OGLE-2017-BLG-0604L",,,160.00000000,
"Kepler-359 c","Kepler-359",57.68802000000,4.30000000,,6248.00
"TOI-1260 d","TOI-1260",16.60816400000,3.12000000,11.84000000,4227.00
"Kepler-444 c","Kepler-444",4.54588410000,0.49700000,,5046.00
"TOI-1749 c","TOI-1749",4.49290000000,2.12000000,14.00000000,3985.00
"Kepler-616 b","Kepler-616",9.99761851000,2.43000000,,5753.00
"TOI-237 b","TOI-237",5.43609800000,1.44000000,,3212.00
"HATS-1 b","HATS-1",3.44645900000,14.59400000,589.55000000,5870.00
"nu Oph c","nu Oph",3180.60000000000,,7530.30844705,4887.00
"Kepler-977 b","Kepler-977",26.85328322000,2.62000000,,5315.00
"GJ 3138 b","GJ 3138",1.22003000000,,1.78000000,3717.00
"HD 130322 b","HD 130322",10.70871000000,,365.49000000,5387.00
"TOI-6448 b","TOI-6448",14.84426100000,8.47398941,,5910.00
"Kepler-1363 b","Kepler-1363",2.94194094000,1.25000000,,4839.00
"Kepler-880 b","Kepler-880",7.71468975000,2.66000000,,6761.00
"Kepler-849 b","Kepler-849",394.62508000000,8.08167508,298.75870258,5950.00
"NGTS-23 b","NGTS-23",4.07643260000,14.20177855,194.82881349,6057.00
"Kepler-299 b","Kepler-299",2.92712800000,1.32000000,,5617.00
"HD 40307 b","HD 40307",4.31230000000,,4.00000000,4956.00
"HAT-P-21 b","HAT-P-21",4.12448000000,12.44199000,1547.83210000,5588.00
"Kepler-478 b","Kepler-478",13.22175760000,2.71000000,,5210.00
"NGTS-18 b","NGTS-18",3.05125000000,13.56286665,129.99181846,5610.00
"M62H b","M62H",0.13293502800,,785.03616529,
"K2-346 b","K2-346",26.20144600000,2.26000000,,4801.00
"KIC 5479689 b","KIC 5479689",1.70153100000,,158.91420350,5459.10
"Kepler-392 b","Kepler-392",5.34185300000,1.00000000,,5938.00
"Kepler-363 c","Kepler-363",7.54242700000,1.69000000,,5593.00
"Kepler-1464 c","Kepler-1464",5.32786292000,1.00000000,,5828.00
"Kepler-223 b","Kepler-223",7.38449000000,2.99000000,7.40000000,
"Kepler-1374 b","Kepler-1374",10.65276707000,2.29000000,,5323.00
"Kepler-1370 b","Kepler-1370",20.26416840000,1.84000000,,6202.00
"WASP-41 b","WASP-41",3.05240000000,12.32990000,270.15550000,5545.00
"KMT-2019-BLG-1953L b","KMT-2019-BLG-1953L",,,200.00000000,
"HIP 97233 b","HIP 97233",1062.26506000000,,6098.17364511,
"TOI-1794 b","TOI-1794",8.76552800000,3.29701268,8.70000000,5631.00
"EPIC 201427007 b","EPIC 201427007",0.72091000000,1.50000000,,5633.00
"TOI-6019 b","TOI-6019",14.54795200000,12.30000000,149.00000000,5561.00
"TOI-2876 b","TOI-2876",6.29964310000,9.63972340,54.03082919,5271.00
"Gaia-4 b","Gaia-4",571.30000000000,,3750.37520260,4034.00
"HD 102195 b","HD 102195",4.11377000000,,130.31030000,5301.00
"Kepler-650 b","Kepler-650",3.03214558800,2.96000000,,5849.00
"OGLE-2019-BLG-0960L b","OGLE-2019-BLG-0960L",,,2.50000000,
"TOI-4127 b","TOI-4127",56.39870000000,12.07000000,743.71847238,6096.00
"Kepler-892 b","Kepler-892",13.75210720000,2.81000000,,4747.00
"TOI-5126 b","TOI-5126",5.45883850000,4.74000000,,6150.00
"Kepler-305 e","Kepler-305",3.20538000000,1.79381530,,4974.00
"Kepler-228 b","Kepler-228",2.56654600000,1.53000000,,6043.00
"Kepler-864 b","Kepler-864",5.83376092000,2.40000000,,5754.00
"TOI-5489 b","TOI-5489",3.15222000000,1.40000000,,3547.00
"TOI-1062 b","TOI-1062",4.11296000000,2.26500000,10.15000000,5328.00
"GJ 96 b","GJ 96",73.94000000000,,19.66000000,3785.00
"Kepler-1858 b","Kepler-1858",88.07160187000,2.42168247,,4939.00
"Kepler-1743 b","Kepler-1743",7.64971017800,1.59887007,,5855.00
"HD 181433 b","HD 181433",9.37450000000,,7.22000000,
"HD 147018 c","HD 147018",1008.00000000000,,2080.00000000,5441.00
"K2-349 b","K2-349",9.03217800000,1.38000000,,4385.00
"Kepler-25 d","Kepler-25",122.40000000000,,71.90000000,
"Kepler-589 c","Kepler-589",3.52466011000,1.11727238,,5372.00
"Kepler-332 c","Kepler-332",15.99562200000,1.09000000,,4955.00
"HD 222076 b","HD 222076",871.00000000000,,495.81480000,4806.00
"Kepler-882 b","Kepler-882",3.98953966600,1.23000000,,5476.00
"HAT-P-67 b","HAT-P-67",4.81010690000,23.98721870,143.02278315,6640.00
"Kepler-304 b","Kepler-304",3.29570900000,2.86000000,,4731.00
"HD 27894 b","HD 27894",18.01939000000,,196.73578393,
"HD 141399 b","HD 141399",94.44000000000,,143.34133000,5600.00
"Kepler-1080 b","Kepler-1080",77.25483960000,3.28000000,,5956.00
"Kepler-355 b","Kepler-355",11.03189000000,1.46000000,,6184.00
"K2-213 b","K2-213",8.13087000000,1.51398464,,5794.00
"HIP 18606 b","HIP 18606",674.94000000000,,244.72787339,4860.00
"OGLE-2017-BLG-0406L b","OGLE-2017-BLG-0406L",,,130.00000000,
"Kepler-224 d","Kepler-224",11.34939300000,2.30000000,,5018.00
"TOI-2578 b","TOI-2578",3.45796670000,19.66055215,167.17774208,6333.00
"KOI-4978 b","KOI-4978",0.94196700000,0.70000000,,5050.28
"K2-102 b","K2-102",9.91561500000,1.30000000,,4695.00
"Kepler-757 b","Kepler-757",1.02267882100,1.36000000,,6014.00
"Kepler-164 b","Kepler-164",5.03503000000,1.41000000,,5888.00
"Kepler-1196 b","Kepler-1196",66.18490310000,2.23000000,,5756.00
"K2-356 b","K2-356",21.02673660000,2.29000000,,5568.00
"HAT-P-44 c","HAT-P-44",872.20000000000,,1271.30000000,5295.00
"K2-75 c","K2-75",18.31100000000,2.77000000,,5995.00
"GJ 433 d","GJ 433",36.05900000000,,5.22300000,
"Kepler-308 c","Kepler-308",15.38231000000,2.16000000,,5895.00
"HAT-P-64 b","HAT-P-64",4.00723200000,19.08889413,184.34047606,6457.00
"WASP-194 b","WASP-194",3.18338700000,15.47960235,373.13054982,6405.00
"HD 73526 b","HD 73526",188.30000000000,,978.91640000,5601.00
"HD 142 c","HD 142",10159.64279000000,,3464.64746471,
"Kepler-1597 b","Kepler-1597",2.94654179000,1.06000000,,6377.00
"G 264-012 b","G 264-012",2.30538000000,,2.50000000,3326.00
"Kepler-256 e","Kepler-256",10.68157200000,2.35000000,,5551.00
"WASP-64 b","WASP-64",1.57329180000,14.24700000,403.94500000,5400.00
"TOI-2145 b","TOI-2145",10.26112800000,12.24020692,1805.26535176,6206.00
"K2-187 d","K2-187",7.14958400000,2.40000000,,5438.00
"BD+15 2375 b","BD+15 2375",153.22000000000,,337.21763000,4649.00
"TOI-1751 b","TOI-1751",37.46852000000,2.95078450,19.50000000,5970.00
"GJ 3341 b","GJ 3341",14.20700000000,,6.60000000,3526.00
"K2-157 d","K2-157",66.50000000000,,23.30000000,5334.00
"Kepler-1217 b","Kepler-1217",2.03232507200,1.99000000,,5905.00
"GJ 536 c","GJ 536",32.76100000000,,5.89000000,3641.00
"TIC 245076932 b","TIC 245076932",21.61389000000,10.87271128,162.09248757,6130.00
"HD 31527 d","HD 31527",271.67370000000,,11.82000000,5898.00
"K2-381 d","K2-381",26.80302300000,1.68900000,,4473.00
"K2-27 b","K2-27",6.77134700000,4.74000000,30.20000000,5246.00
"Kepler-172 c","Kepler-172",6.38899600000,2.86000000,,5526.00
"TOI-2986 b","TOI-2986",3.27836620000,9.29224500,96.61983573,5906.00
"TOI-756 b","TOI-756",1.23924950000,2.81000000,9.83000000,3657.00
"HD 28192 b","HD 28192",14.23283000000,,99.79811980,
"AB Pic b","AB Pic",,,4290.50000000,
"Kepler-782 b","Kepler-782",158.68533080000,3.21000000,,5867.00
"Kepler-679 b","Kepler-679",12.39358604000,3.01000000,,5403.00
"Kepler-1829 b","Kepler-1829",5.18671989400,2.47887001,,5230.00
"EPIC 212737443 b","EPIC 212737443",13.60300000000,2.58600000,,4684.00
"HD 4208 b","HD 4208",832.97000000000,,257.44230000,5717.00
"Kepler-307 c","Kepler-307",13.07290000000,2.20000000,3.64000000,5367.00
"Kepler-265 c","Kepler-265",17.02893700000,2.63000000,,5835.00
"KOI-1599.02","KOI-1599",13.60880000000,1.90000000,9.00000000,
"TOI-1203 b","TOI-1203",4.15728880000,1.52000000,3.51000000,5737.00
"Kepler-1006 b","Kepler-1006",19.76172042000,1.54000000,,5328.00
"OGLE-2003-BLG-235L b","OGLE-2003-BLG-235L",,,830.00000000,
"OGLE-2017-BLG-0482L b","OGLE-2017-BLG-0482L",,,9.00000000,
"K2-132 b","K2-132",9.17510000000,14.57170000,155.73670000,4840.00
"Kepler-685 b","Kepler-685",1.62552220000,10.58000000,,5963.00
"Kepler-192 c","Kepler-192",21.22340000000,2.79000000,,5479.00
"Wolf 1069 b","Wolf 1069",15.56400000000,,1.26000000,3158.00
"Kepler-32 e","Kepler-32",2.89600000000,1.50000000,,3900.00
"K2-266 e","K2-266",19.48200000000,2.73000000,14.30000000,4285.00
"Kepler-1691 b","Kepler-1691",3.84820000000,1.83470985,,6000.00
"Kepler-1995 b","Kepler-1995",73.75788750000,4.28000000,,5029.00
"WASP-192 b","WASP-192",2.87867650000,13.78707000,731.00900000,5910.00
"OGLE-2016-BLG-1067L b","OGLE-2016-BLG-1067L",,,140.00000000,
"HD 147379 b","HD 147379",86.58000000000,,21.60000000,4090.00
"OGLE-2008-BLG-355L b","OGLE-2008-BLG-355L",,,1500.00000000,
"Kepler-1603 b","Kepler-1603",2.27163926000,1.29000000,,6241.00
"Kepler-1867 b","Kepler-1867",9.88735961900,1.15985997,,5693.00
"Kepler-450 b","Kepler-450",28.45485100000,6.14000000,,6197.21
"OGLE-2013-BLG-0911L b","OGLE-2013-BLG-0911L",,,3020.00000000,
"Kepler-1025 b","Kepler-1025",37.32294930000,1.98000000,,6089.00
"TOI-7041 b","TOI-7041",9.69100000000,11.43316031,114.41822652,4700.00
"HD 111232 b","HD 111232",1169.13202000000,,2531.50326176,
"Kepler-1198 b","Kepler-1198",7.68477160000,1.47000000,,5517.00
"Kepler-187 c","Kepler-187",10.64026300000,2.67000000,,6105.00
"TOI-1347 b","TOI-1347",0.84742346000,1.80000000,11.10000000,5464.00
"HD 94890 b","HD 94890",824.61000000000,,676.97450691,4867.00
"Kepler-76 b","Kepler-76",1.54492980000,15.24424000,638.83830000,6409.00
"TOI-5502 b","TOI-5502",11.62592988285,4.12873780,,6088.71
"TOI-329 b","TOI-329",5.70439000000,4.94057819,40.40000000,5614.00
"Kepler-1772 b","Kepler-1772",3.21509003600,2.68609988,,5541.00
"GJ 393 b","GJ 393",7.02679000000,,1.71000000,3579.00
"HIP 65407 c","HIP 65407",67.30000000000,,249.17872000,5460.00
"Kepler-197 d","Kepler-197",15.67756300000,1.22000000,,6004.00
"HIP 79098 AB b","HIP 79098 AB",,,6515.51500000,
"Kepler-356 b","Kepler-356",4.61269600000,1.57000000,,6133.00
"HD 11506 d","HD 11506",26500.00000000000,,4068.20360960,6123.00
"OGLE-2006-BLG-109L c","OGLE-2006-BLG-109L",4927.50000000000,,86.00000000,
"Kepler-1514 b","Kepler-1514",217.83184000000,12.41957200,1678.14240000,6145.00
"Kepler-274 b","Kepler-274",11.63478800000,1.54000000,,6023.00
"K2-321 b","K2-321",2.29797490000,2.05124347,,3750.00
"Kepler-1242 b","Kepler-1242",13.62798432000,2.26000000,,4895.00
"Kepler-1249 b","Kepler-1249",24.33471270000,2.38000000,,6202.00
"Kepler-75 b","Kepler-75",8.88491160000,11.77000000,3209.90000000,5200.00
"TOI-2025 b","TOI-2025",8.87209820000,11.89272852,1144.18226520,5977.00
"TOI-4311 b","TOI-4311",0.99027380000,1.37600000,4.50000000,5063.00
"WASP-177 b","WASP-177",3.07172200000,17.71022000,161.45764000,5017.00
